task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
877	c6/9e2f80	164963	SUSIE_FINE_MAPPING (876)	COMPLETED	0	2022-01-12 15:27:57.947	1m 59s	1m 5s	42.3%	681.9 MB	1012.3 MB	55.9 MB	6.9 KB
883	30/38f1b2	164980	SUSIE_FINE_MAPPING (882)	COMPLETED	0	2022-01-12 15:28:05.138	1m 52s	1m 3s	39.0%	572.2 MB	899.4 MB	42.4 MB	6.3 KB
884	a3/7bbbd9	164985	SUSIE_FINE_MAPPING (883)	COMPLETED	0	2022-01-12 15:28:07.333	1m 50s	1m 7s	41.6%	1.2 GB	1.5 GB	52.6 MB	6.3 KB
935	6d/c9558b	165091	SUSIE_FINE_MAPPING (934)	COMPLETED	0	2022-01-12 15:29:05.270	52.3s	36.1s	42.6%	815 MB	1.1 GB	43.3 MB	9.3 KB
945	0f/a853f2	165111	SUSIE_FINE_MAPPING (944)	COMPLETED	0	2022-01-12 15:29:17.639	40.2s	23.7s	42.8%	569 MB	781.7 MB	42.4 MB	6.3 KB
797	39/8183af	164791	SUSIE_FINE_MAPPING (796)	COMPLETED	0	2022-01-12 15:26:37.137	3m 25s	2m 7s	3.6%	214.9 MB	407.4 MB	30.6 MB	6.3 KB
799	20/e20e93	164794	SUSIE_FINE_MAPPING (798)	COMPLETED	0	2022-01-12 15:26:38.333	3m 24s	2m 6s	3.3%	244.3 MB	437.7 MB	27.8 MB	6.3 KB
886	7f/c6e9cd	164988	SUSIE_FINE_MAPPING (885)	COMPLETED	0	2022-01-12 15:28:07.991	1m 54s	1m 12s	47.8%	1.3 GB	1.5 GB	80.9 MB	6.3 KB
938	3f/a9c7da	165095	SUSIE_FINE_MAPPING (937)	COMPLETED	0	2022-01-12 15:29:07.226	55.5s	30s	39.5%	703.4 MB	1 GB	45.5 MB	6.3 KB
939	b1/e6adbe	165096	SUSIE_FINE_MAPPING (938)	COMPLETED	0	2022-01-12 15:29:07.899	55s	28.4s	31.3%	746.3 MB	1 GB	38.6 MB	6.3 KB
760	d4/05866e	164700	SUSIE_FINE_MAPPING (759)	COMPLETED	0	2022-01-12 15:25:32.856	4m 34s	3m 55s	77.4%	1.1 GB	1.4 GB	51.7 MB	7.7 KB
802	66/654de6	164811	SUSIE_FINE_MAPPING (801)	COMPLETED	0	2022-01-12 15:26:47.151	3m 20s	2m 15s	8.1%	1.5 GB	1.8 GB	74.8 MB	6.3 KB
841	d4/08853b	164891	SUSIE_FINE_MAPPING (840)	COMPLETED	0	2022-01-12 15:27:23.598	2m 44s	2m 9s	84.1%	686 MB	1007.9 MB	36.9 MB	7.1 KB
880	e7/38fe36	164974	SUSIE_FINE_MAPPING (879)	COMPLETED	0	2022-01-12 15:28:02.612	2m 5s	1m 13s	47.9%	1 GB	1.3 GB	60.4 MB	9.4 KB
940	52/f63b93	165101	SUSIE_FINE_MAPPING (939)	COMPLETED	0	2022-01-12 15:29:10.305	57s	34.8s	43.7%	1.5 GB	1.8 GB	69.9 MB	6.3 KB
947	fe/37a542	165113	SUSIE_FINE_MAPPING (946)	COMPLETED	0	2022-01-12 15:29:18.129	54s	32.8s	47.3%	555.3 MB	750.5 MB	37.7 MB	6.3 KB
957	b0/7bbc80	165135	SUSIE_FINE_MAPPING (956)	COMPLETED	0	2022-01-12 15:29:27.569	44.6s	15.7s	39.0%	448.9 MB	768.4 MB	31.8 MB	6.3 KB
958	62/9abf32	165137	SUSIE_FINE_MAPPING (957)	COMPLETED	0	2022-01-12 15:29:28.302	44s	16.1s	37.6%	492.3 MB	811.8 MB	29 MB	6.3 KB
812	cc/18f496	164827	SUSIE_FINE_MAPPING (811)	COMPLETED	0	2022-01-12 15:26:52.632	3m 24s	1m 48s	4.8%	450.6 MB	771.7 MB	30.7 MB	6.6 KB
814	74/9e5768	164832	SUSIE_FINE_MAPPING (813)	COMPLETED	0	2022-01-12 15:26:57.605	3m 20s	1m 46s	4.2%	373.6 MB	694.4 MB	26.9 MB	6.3 KB
817	90/79f4ff	164838	SUSIE_FINE_MAPPING (816)	COMPLETED	0	2022-01-12 15:26:58.742	3m 19s	1m 49s	6.0%	321.8 MB	515.2 MB	44.3 MB	6.3 KB
818	b0/a6a40d	164840	SUSIE_FINE_MAPPING (817)	COMPLETED	0	2022-01-12 15:27:02.103	3m 15s	1m 48s	4.6%	237.8 MB	431.5 MB	28.7 MB	6.7 KB
965	fd/71e898	165156	SUSIE_FINE_MAPPING (964)	COMPLETED	0	2022-01-12 15:29:42.765	35s	17.4s	61.0%	1.2 GB	1.5 GB	53.6 MB	11.6 KB
969	07/cc521a	165169	SUSIE_FINE_MAPPING (968)	COMPLETED	0	2022-01-12 15:29:48.912	28.9s	13s	59.9%	664.5 MB	991.2 MB	44.6 MB	10 KB
813	b9/8ea635	164831	SUSIE_FINE_MAPPING (812)	COMPLETED	0	2022-01-12 15:26:57.165	3m 25s	1m 55s	10.7%	668 MB	988.9 MB	42.6 MB	7.1 KB
885	10/b5149d	164986	SUSIE_FINE_MAPPING (884)	COMPLETED	0	2022-01-12 15:28:07.535	2m 15s	1m 29s	56.2%	509.7 MB	831.1 MB	36.9 MB	6.5 KB
930	ec/40c10e	165083	SUSIE_FINE_MAPPING (929)	COMPLETED	0	2022-01-12 15:29:00.505	1m 22s	51.5s	27.8%	1.1 GB	1.3 GB	47.4 MB	6.3 KB
951	e0/ecbebc	165121	SUSIE_FINE_MAPPING (950)	COMPLETED	0	2022-01-12 15:29:21.475	1m 1s	24.1s	48.2%	464 MB	766.1 MB	35.2 MB	6.3 KB
955	83/eb23d0	165126	SUSIE_FINE_MAPPING (954)	COMPLETED	0	2022-01-12 15:29:23.720	58.6s	23s	55.4%	1.1 GB	1.3 GB	55.5 MB	6.3 KB
956	08/bf5a45	165129	SUSIE_FINE_MAPPING (955)	COMPLETED	0	2022-01-12 15:29:24.127	58.4s	45.8s	85.4%	1.2 GB	1.5 GB	73.4 MB	8 KB
971	fd/bf9640	165171	SUSIE_FINE_MAPPING (970)	COMPLETED	0	2022-01-12 15:29:50.402	36.8s	20.3s	35.4%	827.6 MB	1.1 GB	46 MB	6.1 KB
974	30/04d1d6	165173	SUSIE_FINE_MAPPING (973)	COMPLETED	0	2022-01-12 15:29:51.469	35.9s	19.3s	36.5%	251.8 MB	464.5 MB	41.9 MB	9.7 KB
993	40/3228cd	165221	SUSIE_FINE_MAPPING (992)	COMPLETED	0	2022-01-12 15:30:08.897	18.9s	10.2s	68.0%	653.8 MB	972.7 MB	39.5 MB	6.3 KB
998	e9/b79b3a	165234	SUSIE_FINE_MAPPING (997)	COMPLETED	0	2022-01-12 15:30:13.491	14.5s	9s	77.8%	704.8 MB	945.1 MB	46.7 MB	6.3 KB
829	83/3b0f81	164858	SUSIE_FINE_MAPPING (828)	COMPLETED	0	2022-01-12 15:27:10.707	3m 21s	1m 36s	5.5%	215 MB	407.3 MB	30.6 MB	6.3 KB
896	99/d67b28	165005	SUSIE_FINE_MAPPING (895)	COMPLETED	0	2022-01-12 15:28:22.291	2m 10s	1m 56s	83.7%	1.4 GB	1.9 GB	84.8 MB	10.6 KB
973	4c/38889f	165174	SUSIE_FINE_MAPPING (972)	COMPLETED	0	2022-01-12 15:29:51.621	40.7s	34.7s	82.0%	1.3 GB	1.6 GB	80 MB	7.8 KB
978	3a/631ba5	165183	SUSIE_FINE_MAPPING (977)	COMPLETED	0	2022-01-12 15:29:55.057	37.3s	20.8s	27.4%	213.2 MB	407 MB	26.5 MB	6.3 KB
953	42/600c75	165123	SUSIE_FINE_MAPPING (952)	COMPLETED	0	2022-01-12 15:29:22.322	1m 15s	38.8s	66.3%	663.8 MB	985.9 MB	42.5 MB	7.2 KB
987	e2/a09007	165207	SUSIE_FINE_MAPPING (986)	COMPLETED	0	2022-01-12 15:30:02.876	34.4s	20.3s	42.1%	494 MB	812.9 MB	29.5 MB	6.3 KB
949	e5/f95419	165116	SUSIE_FINE_MAPPING (948)	COMPLETED	0	2022-01-12 15:29:20.431	1m 22s	45s	65.9%	1.3 GB	1.6 GB	55 MB	9.5 KB
985	0c/32737c	165200	SUSIE_FINE_MAPPING (984)	COMPLETED	0	2022-01-12 15:30:00.689	41.4s	21.1s	51.7%	826.1 MB	1.1 GB	50.4 MB	6.3 KB
986	09/483340	165205	SUSIE_FINE_MAPPING (985)	COMPLETED	0	2022-01-12 15:30:02.512	44.7s	21.7s	39.7%	220.5 MB	444 MB	35.8 MB	6.3 KB
988	c1/de4807	165208	SUSIE_FINE_MAPPING (987)	COMPLETED	0	2022-01-12 15:30:03.733	48.4s	27.5s	50.9%	519.6 MB	842.2 MB	43.6 MB	7.1 KB
996	c7/dab93a	165230	SUSIE_FINE_MAPPING (995)	COMPLETED	0	2022-01-12 15:30:12.473	39.8s	14s	53.7%	697.8 MB	901.2 MB	46.5 MB	6.3 KB
1005	f7/de2dbe	165245	SUSIE_FINE_MAPPING (1004)	COMPLETED	0	2022-01-12 15:30:22.410	30.2s	14.4s	54.6%	749.9 MB	1 GB	41.7 MB	6.7 KB
587	94/1b3523	164158	SUSIE_FINE_MAPPING (586)	COMPLETED	0	2022-01-12 15:21:49.083	9m 8s	8m 58s	91.4%	1.5 GB	1.8 GB	53.7 MB	7.7 KB
977	23/0998cc	165181	SUSIE_FINE_MAPPING (976)	COMPLETED	0	2022-01-12 15:29:53.748	1m 3s	41.8s	66.5%	850.7 MB	1.2 GB	38.8 MB	9.5 KB
1017	c0/e2c6f2	165264	SUSIE_FINE_MAPPING (1016)	COMPLETED	0	2022-01-12 15:30:33.814	23.6s	16.4s	52.3%	690.7 MB	952.9 MB	56.4 MB	6.3 KB
670	b5/406530	164480	SUSIE_FINE_MAPPING (669)	COMPLETED	0	2022-01-12 15:23:32.369	7m 30s	7m 8s	91.4%	830.7 MB	1.1 GB	42 MB	6.9 KB
904	1f/a8df3f	165022	SUSIE_FINE_MAPPING (903)	COMPLETED	0	2022-01-12 15:28:30.774	2m 31s	1m 31s	8.7%	288.3 MB	481.8 MB	53.9 MB	6.3 KB
975	8d/8600ab	165178	SUSIE_FINE_MAPPING (974)	COMPLETED	0	2022-01-12 15:29:53.426	1m 9s	41.7s	65.5%	534.2 MB	853.4 MB	35.5 MB	13 KB
989	58/375b8c	165212	SUSIE_FINE_MAPPING (988)	COMPLETED	0	2022-01-12 15:30:05.419	56.9s	38.2s	59.1%	896 MB	1.2 GB	47 MB	7.2 KB
992	9f/f017a3	165215	SUSIE_FINE_MAPPING (991)	COMPLETED	0	2022-01-12 15:30:07.496	55s	32.1s	48.9%	874.1 MB	1.2 GB	41.7 MB	6.3 KB
1001	8e/985402	165240	SUSIE_FINE_MAPPING (1000)	COMPLETED	0	2022-01-12 15:30:18.130	44.6s	25.5s	44.8%	436 MB	755.8 MB	28.7 MB	11.7 KB
1002	a3/2ab244	165242	SUSIE_FINE_MAPPING (1001)	COMPLETED	0	2022-01-12 15:30:18.929	44s	23.9s	43.3%	442.9 MB	763 MB	29.4 MB	6.3 KB
1004	78/32c20f	165243	SUSIE_FINE_MAPPING (1003)	COMPLETED	0	2022-01-12 15:30:19.152	44s	24.7s	45.7%	516.3 MB	835.8 MB	33.6 MB	6.2 KB
994	b0/c9f093	165219	SUSIE_FINE_MAPPING (993)	COMPLETED	0	2022-01-12 15:30:08.392	58.7s	30.4s	43.8%	370.2 MB	562.3 MB	37.1 MB	6.3 KB
997	2c/9bf88e	165232	SUSIE_FINE_MAPPING (996)	COMPLETED	0	2022-01-12 15:30:12.988	54.2s	29.9s	49.6%	805 MB	1.1 GB	46.6 MB	6.3 KB
1000	1d/57cd0b	165238	SUSIE_FINE_MAPPING (999)	COMPLETED	0	2022-01-12 15:30:17.804	49.6s	27.6s	49.6%	618.6 MB	811.3 MB	42.9 MB	6.3 KB
824	5b/6df7b8	164850	SUSIE_FINE_MAPPING (823)	COMPLETED	0	2022-01-12 15:27:05.373	4m 7s	3m 54s	86.0%	1 GB	1.4 GB	42.7 MB	8.3 KB
960	05/313923	165143	SUSIE_FINE_MAPPING (959)	COMPLETED	0	2022-01-12 15:29:32.769	1m 39s	1m 17s	7.7%	217.6 MB	407.3 MB	40.6 MB	10 KB
991	3b/b3c9c6	165217	SUSIE_FINE_MAPPING (990)	COMPLETED	0	2022-01-12 15:30:08.207	1m 4s	35.7s	44.7%	517 MB	837.9 MB	41.5 MB	6.3 KB
995	1a/34cd81	165224	SUSIE_FINE_MAPPING (994)	COMPLETED	0	2022-01-12 15:30:09.257	1m 4s	32.5s	45.7%	573.4 MB	893.3 MB	36.6 MB	6.3 KB
1003	9a/598528	165244	SUSIE_FINE_MAPPING (1002)	COMPLETED	0	2022-01-12 15:30:20.547	52.3s	34.4s	10.0%	216.9 MB	407.3 MB	27.7 MB	6.3 KB
959	2b/5a83e3	165141	SUSIE_FINE_MAPPING (958)	COMPLETED	0	2022-01-12 15:29:32.479	1m 45s	1m 23s	12.4%	512 MB	829.6 MB	37.4 MB	9.6 KB
990	56/dc4d27	165210	SUSIE_FINE_MAPPING (989)	COMPLETED	0	2022-01-12 15:30:04.221	1m 13s	43.2s	15.0%	565.4 MB	853.7 MB	37.5 MB	9.1 KB
999	70/66fb0e	165237	SUSIE_FINE_MAPPING (998)	COMPLETED	0	2022-01-12 15:30:17.504	1m	35.8s	13.9%	216.8 MB	407.3 MB	32 MB	6.6 KB
1026	60/383757	165288	SUSIE_FINE_MAPPING (1025)	COMPLETED	0	2022-01-12 15:30:53.568	24.3s	16.3s	74.6%	1022 MB	1.3 GB	59.2 MB	6.3 KB
1025	60/6cb816	165285	SUSIE_FINE_MAPPING (1024)	COMPLETED	0	2022-01-12 15:30:53.269	29.1s	17.1s	52.3%	859.4 MB	1 GB	59.2 MB	6.3 KB
1024	82/d7efd2	165284	SUSIE_FINE_MAPPING (1023)	COMPLETED	0	2022-01-12 15:30:52.565	34.6s	20s	58.8%	765.4 MB	1.1 GB	47.1 MB	6.1 KB
1039	49/d9f1eb	165311	SUSIE_FINE_MAPPING (1038)	COMPLETED	0	2022-01-12 15:31:08.321	23.8s	11s	62.0%	794.1 MB	1.1 GB	43.4 MB	6.3 KB
1027	77/25351b	165289	SUSIE_FINE_MAPPING (1026)	COMPLETED	0	2022-01-12 15:30:57.597	39.4s	21.7s	28.1%	447 MB	766.3 MB	27.3 MB	9.1 KB
809	22/ae85f9	164821	SUSIE_FINE_MAPPING (808)	COMPLETED	0	2022-01-12 15:26:50.572	4m 51s	4m 38s	87.0%	960.5 MB	1.3 GB	44.6 MB	7.1 KB
1029	2a/148216	165291	SUSIE_FINE_MAPPING (1028)	COMPLETED	0	2022-01-12 15:30:57.960	44.2s	21.8s	35.5%	570.6 MB	762.5 MB	44.4 MB	7.3 KB
1041	3e/162491	165314	SUSIE_FINE_MAPPING (1040)	COMPLETED	0	2022-01-12 15:31:09.069	33.4s	20.6s	65.5%	592.9 MB	950.4 MB	41.2 MB	6.3 KB
831	92/20602e	164864	SUSIE_FINE_MAPPING (830)	COMPLETED	0	2022-01-12 15:27:13.673	4m 33s	2m 50s	43.8%	1 GB	1.3 GB	59.8 MB	7.5 KB
924	e7/c58257	165072	SUSIE_FINE_MAPPING (923)	COMPLETED	0	2022-01-12 15:28:53.155	2m 54s	2m 28s	92.5%	1.5 GB	1.8 GB	52.7 MB	9.3 KB
962	b5/20e63b	165150	SUSIE_FINE_MAPPING (961)	COMPLETED	0	2022-01-12 15:29:38.288	2m 9s	1m 21s	9.0%	224 MB	473.5 MB	46.8 MB	6.3 KB
967	b7/2de4aa	165164	SUSIE_FINE_MAPPING (966)	COMPLETED	0	2022-01-12 15:29:47.773	2m	1m 13s	10.7%	229.8 MB	461.9 MB	36.1 MB	6.3 KB
1028	e1/625651	165293	SUSIE_FINE_MAPPING (1027)	COMPLETED	0	2022-01-12 15:30:58.184	49.3s	33.2s	63.8%	799.7 MB	1.1 GB	47.3 MB	11.6 KB
1045	48/60d52e	165325	SUSIE_FINE_MAPPING (1044)	COMPLETED	0	2022-01-12 15:31:16.151	31.5s	11.1s	43.1%	342.6 MB	660.4 MB	27.7 MB	6.6 KB
966	55/2e2250	165158	SUSIE_FINE_MAPPING (965)	COMPLETED	0	2022-01-12 15:29:43.493	2m 9s	1m 18s	12.6%	215.2 MB	407.4 MB	39.8 MB	6.1 KB
1042	d9/2e5db8	165323	SUSIE_FINE_MAPPING (1041)	COMPLETED	0	2022-01-12 15:31:14.362	38s	22.4s	47.3%	350.6 MB	668.7 MB	29.5 MB	7.5 KB
1044	de/3a236b	165324	SUSIE_FINE_MAPPING (1043)	COMPLETED	0	2022-01-12 15:31:15.886	36.7s	18.8s	60.4%	684.7 MB	1011.9 MB	42.5 MB	6.9 KB
972	7b/0f344c	165172	SUSIE_FINE_MAPPING (971)	COMPLETED	0	2022-01-12 15:29:50.613	2m 7s	1m 11s	11.7%	480.1 MB	800.8 MB	30.7 MB	6.3 KB
1006	c3/e016d2	165246	SUSIE_FINE_MAPPING (1005)	COMPLETED	0	2022-01-12 15:30:23.109	1m 39s	21.3s	53.0%	679.5 MB	871.4 MB	51 MB	6.4 KB
1053	d7/c997a4	165347	SUSIE_FINE_MAPPING (1052)	COMPLETED	0	2022-01-12 15:31:37.539	24.8s	15.3s	54.8%	552.5 MB	872.6 MB	33.7 MB	6.6 KB
823	3f/9376f0	164848	SUSIE_FINE_MAPPING (822)	COMPLETED	0	2022-01-12 15:27:04.164	5m 3s	4m 49s	90.7%	925.4 MB	1.2 GB	46.9 MB	6.8 KB
980	75/c9f6f9	165187	SUSIE_FINE_MAPPING (979)	COMPLETED	0	2022-01-12 15:29:56.216	2m 11s	57.9s	12.6%	424.7 MB	745.3 MB	30.2 MB	6.9 KB
981	cd/62e5e6	165191	SUSIE_FINE_MAPPING (980)	COMPLETED	0	2022-01-12 15:29:57.468	2m 10s	54.4s	12.9%	395.8 MB	695.6 MB	28.8 MB	6.3 KB
1064	11/6586d3	165369	SUSIE_FINE_MAPPING (1063)	COMPLETED	0	2022-01-12 15:31:53.739	14.8s	8.4s	75.2%	692.5 MB	1014.8 MB	43.3 MB	6.3 KB
963	42/de2728	165153	SUSIE_FINE_MAPPING (962)	COMPLETED	0	2022-01-12 15:29:39.056	2m 33s	2m 21s	84.4%	851.7 MB	1.1 GB	41.9 MB	8 KB
979	8b/7a91c4	165185	SUSIE_FINE_MAPPING (978)	COMPLETED	0	2022-01-12 15:29:55.398	2m 17s	1m	23.8%	407.9 MB	718.1 MB	28.8 MB	6.3 KB
982	f5/5034d9	165192	SUSIE_FINE_MAPPING (981)	COMPLETED	0	2022-01-12 15:29:57.955	2m 14s	1m 4s	24.6%	1 GB	1.2 GB	54.7 MB	6.3 KB
983	eb/ce0424	165194	SUSIE_FINE_MAPPING (982)	COMPLETED	0	2022-01-12 15:29:58.754	2m 14s	1m 4s	25.5%	690.7 MB	1022.6 MB	42.5 MB	6.9 KB
984	69/d741d3	165197	SUSIE_FINE_MAPPING (983)	COMPLETED	0	2022-01-12 15:30:00.421	2m 12s	1m 2s	21.5%	1.1 GB	1.3 GB	61.6 MB	6.3 KB
1037	6c/a75c43	165306	SUSIE_FINE_MAPPING (1036)	COMPLETED	0	2022-01-12 15:31:06.319	1m 7s	17.5s	25.1%	216.6 MB	407.3 MB	33.2 MB	6.3 KB
1040	76/02b972	165318	SUSIE_FINE_MAPPING (1039)	COMPLETED	0	2022-01-12 15:31:13.127	1m	17.8s	26.0%	216.5 MB	407.3 MB	35.9 MB	6.3 KB
1056	c3/89ac6d	165352	SUSIE_FINE_MAPPING (1055)	COMPLETED	0	2022-01-12 15:31:43.329	30.1s	18.2s	66.6%	596.5 MB	914.6 MB	38.7 MB	11.8 KB
777	c6/ee3c19	164741	SUSIE_FINE_MAPPING (776)	COMPLETED	0	2022-01-12 15:26:03.640	6m 13s	5m 59s	90.7%	974.5 MB	1.3 GB	47.7 MB	8.7 KB
1054	d1/d15717	165351	SUSIE_FINE_MAPPING (1053)	COMPLETED	0	2022-01-12 15:31:42.367	35s	19s	50.8%	423.3 MB	731.2 MB	31.7 MB	6.3 KB
1058	1d/f59a57	165357	SUSIE_FINE_MAPPING (1057)	COMPLETED	0	2022-01-12 15:31:47.823	29.7s	17.5s	64.6%	525.4 MB	844.6 MB	30.6 MB	6.3 KB
1060	a5/c6893c	165362	SUSIE_FINE_MAPPING (1059)	COMPLETED	0	2022-01-12 15:31:49.198	28.4s	17.5s	77.6%	408.4 MB	730.1 MB	28.7 MB	12.9 KB
1059	78/6c9480	165363	SUSIE_FINE_MAPPING (1058)	COMPLETED	0	2022-01-12 15:31:50.709	27s	20s	66.4%	539.1 MB	860.4 MB	30.8 MB	6.3 KB
1061	20/947d22	165364	SUSIE_FINE_MAPPING (1060)	COMPLETED	0	2022-01-12 15:31:50.906	26.9s	17.1s	65.3%	535 MB	854.6 MB	35.3 MB	6.3 KB
968	1f/2b24ee	165166	SUSIE_FINE_MAPPING (967)	COMPLETED	0	2022-01-12 15:29:48.508	2m 34s	1m 33s	30.4%	1.2 GB	1.5 GB	74.1 MB	8.2 KB
1048	9e/c3d664	165339	SUSIE_FINE_MAPPING (1047)	COMPLETED	0	2022-01-12 15:31:27.946	54.3s	42.4s	82.0%	862.4 MB	1.2 GB	50 MB	9.3 KB
1057	a0/1bc3c4	165354	SUSIE_FINE_MAPPING (1056)	COMPLETED	0	2022-01-12 15:31:43.530	43.6s	31.3s	79.7%	689.6 MB	1007.9 MB	45 MB	7 KB
1062	59/6745d1	165365	SUSIE_FINE_MAPPING (1061)	COMPLETED	0	2022-01-12 15:31:51.974	35.3s	24.9s	70.9%	689.2 MB	1019.8 MB	41.9 MB	6.3 KB
1063	e9/0f5b40	165366	SUSIE_FINE_MAPPING (1062)	COMPLETED	0	2022-01-12 15:31:53.011	34.5s	21.5s	67.4%	1 GB	1.2 GB	55.1 MB	6.3 KB
1074	6a/3f23ce	165394	SUSIE_FINE_MAPPING (1073)	COMPLETED	0	2022-01-12 15:32:12.752	19.3s	10.2s	68.9%	422.9 MB	728.9 MB	31.4 MB	6.3 KB
1055	df/88848a	165360	SUSIE_FINE_MAPPING (1054)	COMPLETED	0	2022-01-12 15:31:48.731	48.5s	28.3s	32.6%	216.4 MB	407.3 MB	28.6 MB	6.3 KB
1072	65/fc041d	165391	SUSIE_FINE_MAPPING (1071)	COMPLETED	0	2022-01-12 15:32:10.813	26.5s	11.2s	45.3%	499.6 MB	819.4 MB	32.3 MB	6.1 KB
1081	ae/6ae007	165408	SUSIE_FINE_MAPPING (1080)	COMPLETED	0	2022-01-12 15:32:18.386	19s	11.3s	62.6%	548.8 MB	871.6 MB	35.9 MB	6.3 KB
1009	0d/879279	165252	SUSIE_FINE_MAPPING (1008)	COMPLETED	0	2022-01-12 15:30:24.084	2m 23s	40.4s	11.2%	215.1 MB	407.3 MB	30.5 MB	6.3 KB
1031	c4/38cfe5	165301	SUSIE_FINE_MAPPING (1030)	COMPLETED	0	2022-01-12 15:31:03.978	1m 43s	58s	8.2%	215.4 MB	407.3 MB	29 MB	6.4 KB
1036	fd/505fb8	165305	SUSIE_FINE_MAPPING (1035)	COMPLETED	0	2022-01-12 15:31:05.607	1m 42s	57.9s	10.9%	385.2 MB	577.6 MB	28.1 MB	6.3 KB
1007	9c/18abb3	165249	SUSIE_FINE_MAPPING (1006)	COMPLETED	0	2022-01-12 15:30:23.466	2m 29s	43.8s	21.1%	800.8 MB	1.1 GB	47.1 MB	6.4 KB
1033	07/98a97c	165298	SUSIE_FINE_MAPPING (1032)	COMPLETED	0	2022-01-12 15:31:03.669	1m 49s	1m 2s	15.1%	647.9 MB	840.1 MB	42.1 MB	10.3 KB
1034	2c/f87f5c	165303	SUSIE_FINE_MAPPING (1033)	COMPLETED	0	2022-01-12 15:31:05.271	1m 47s	1m 2s	13.3%	270.2 MB	470.8 MB	44.7 MB	6.3 KB
1051	90/e91286	165336	SUSIE_FINE_MAPPING (1050)	COMPLETED	0	2022-01-12 15:31:23.738	1m 29s	48.4s	12.0%	610.2 MB	929.6 MB	37.5 MB	6.3 KB
1075	c3/c2d45a	165396	SUSIE_FINE_MAPPING (1074)	COMPLETED	0	2022-01-12 15:32:13.525	39.6s	13.5s	70.6%	669.7 MB	994.2 MB	40.8 MB	6.3 KB
1076	cf/4176b0	165401	SUSIE_FINE_MAPPING (1075)	COMPLETED	0	2022-01-12 15:32:16.550	36.7s	25.5s	70.6%	605.3 MB	931.6 MB	45.8 MB	6.3 KB
1079	aa/57de78	165406	SUSIE_FINE_MAPPING (1078)	COMPLETED	0	2022-01-12 15:32:17.840	35.6s	13.6s	68.5%	408.7 MB	730.8 MB	28.6 MB	6.3 KB
1080	45/2636fa	165410	SUSIE_FINE_MAPPING (1079)	COMPLETED	0	2022-01-12 15:32:20.131	33.4s	16.6s	64.6%	471.5 MB	792.6 MB	30.4 MB	6.3 KB
1083	78/887396	165412	SUSIE_FINE_MAPPING (1082)	COMPLETED	0	2022-01-12 15:32:21.193	32.4s	13.5s	63.8%	291.6 MB	592.5 MB	27.7 MB	6.3 KB
1084	77/33901a	165413	SUSIE_FINE_MAPPING (1083)	COMPLETED	0	2022-01-12 15:32:21.440	32.2s	11s	68.9%	453.2 MB	772.7 MB	28.5 MB	6.3 KB
1086	6c/7628f6	165415	SUSIE_FINE_MAPPING (1085)	COMPLETED	0	2022-01-12 15:32:22.654	31.1s	9.9s	72.9%	509.7 MB	831.8 MB	37.2 MB	6.3 KB
1087	32/82a992	165417	SUSIE_FINE_MAPPING (1086)	COMPLETED	0	2022-01-12 15:32:23.015	30.8s	14.9s	75.1%	841.7 MB	1.1 GB	42.4 MB	6.3 KB
1089	40/49b11c	165420	SUSIE_FINE_MAPPING (1088)	COMPLETED	0	2022-01-12 15:32:27.511	26.4s	18.1s	73.6%	1.1 GB	1.4 GB	57.2 MB	6.1 KB
964	df/611102	165155	SUSIE_FINE_MAPPING (963)	COMPLETED	0	2022-01-12 15:29:39.223	3m 18s	2m 30s	46.8%	824.3 MB	1.1 GB	49.6 MB	14.5 KB
1030	b3/9820d1	165294	SUSIE_FINE_MAPPING (1029)	COMPLETED	0	2022-01-12 15:31:02.633	1m 55s	1m 3s	17.2%	594.8 MB	787.1 MB	43.1 MB	6.3 KB
1032	ea/6d2fb2	165296	SUSIE_FINE_MAPPING (1031)	COMPLETED	0	2022-01-12 15:31:02.979	1m 54s	1m 5s	17.3%	1.3 GB	1.6 GB	57.9 MB	6.3 KB
1088	88/eade5d	165419	SUSIE_FINE_MAPPING (1087)	COMPLETED	0	2022-01-12 15:32:23.364	34.1s	22.9s	67.1%	883 MB	1.2 GB	40.7 MB	6.3 KB
1035	e3/289441	165307	SUSIE_FINE_MAPPING (1034)	COMPLETED	0	2022-01-12 15:31:06.555	1m 56s	1m 8s	18.8%	673.9 MB	866.3 MB	43.6 MB	6.3 KB
1043	74/dccee2	165321	SUSIE_FINE_MAPPING (1042)	COMPLETED	0	2022-01-12 15:31:13.947	1m 49s	1m 10s	20.8%	711.9 MB	904.1 MB	49.9 MB	6.3 KB
1049	8a/ec74c8	165330	SUSIE_FINE_MAPPING (1048)	COMPLETED	0	2022-01-12 15:31:19.332	1m 44s	58s	24.5%	1.2 GB	1.5 GB	58.1 MB	6.3 KB
1071	86/7ff80f	165388	SUSIE_FINE_MAPPING (1070)	COMPLETED	0	2022-01-12 15:32:10.488	52.7s	24.1s	27.6%	308.9 MB	524.3 MB	47 MB	6.3 KB
1073	11/5d4c9a	165398	SUSIE_FINE_MAPPING (1072)	COMPLETED	0	2022-01-12 15:32:15.251	48s	24.2s	77.0%	1 GB	1.2 GB	53.8 MB	14.9 KB
